平成22年国勢調査（総務省統計局）																																																																																			
都道府県・市区町村別主要統計表（平成22年）																																																																																			
"注）総数には「不詳」を含むため、内訳を合計しても総数に一致しない。
"																																																																																			
　割合は，分母から不詳を除いて算出している。　　							用語の解説																																																																												
  産業３部門別割合は，分母から「分類不能の産業」を除いて算出している。																																																																																			
地域	人口	平成17年	平成17年～22年の	平成17年～22年の					年齢（総数）	年齢別割合（総数）	年齢（男）	年齢別割合（男）	年齢（女）	年齢別割合（女）		国籍	世帯							昼間人口	"昼夜間
人口比率"
01	01216				2	北海道	芦別市	16,628	18,899	-2,271	-12.0 	865.02	19.2	54.1 	59.0 	16,628	1,429	8,791	6,407	8.6 	52.9 	38.5 	7,585	724	4,188	2,672	9.5 	55.2 	35.2 	9,043	705	4,603	3,735	7.8 	50.9 	41.3 	83.9 	16,569	59	7,526	7,495	31	8,222	7,495	4,406	2,315	1,364	108	619	2,442	1,319	1,455	319	6,860	744	1,837	4,203	11.0	27.1	62.0	743	688	1	43	530	1,264	29	12	268	944	80	40	51	405	303	228	958	85	412	388	76	16,256	97.8
01	01217	札幌			2	北海道	江別市	123,722	125,601	-1,879	-1.5 	187.57	659.6	44.6 	45.9 	123,722	15,041	81,565	27,008	12.2 	66.0 	21.8 	59,320	7,566	40,092	11,583	12.8 	67.7 	19.6 	64,402	7,475	41,473	15,425	11.6 	64.4 	24.0 	92.1 	123,434	282	51,170	51,106	64	50,425	51,106	32,205	11,841	15,423	632	4,309	15,177	4,334	6,251	2,114	53,100	1,511	9,532	39,843	3.0	18.7	78.3	1,508	1,483	3	11	5,115	4,406	309	1,288	4,220	9,738	1,092	990	1,530	2,857	1,942	3,248	5,793	368	3,990	2,478	2,214	110,114	89.0
01	01218				2	北海道	赤平市	12,637	14,401	-1,764	-12.2 	129.88	97.3	54.6 	59.7 	12,637	1,072	6,655	4,909	8.5 	52.7 	38.8 	5,745	539	3,150	2,055	9.4 	54.8 	35.8 	6,892	533	3,505	2,854	7.7 	50.9 	41.4 	83.4 	12,595	42	5,585	5,568	17	6,202	5,568	3,284	1,718	969	73	524	1,858	1,010	1,108	210	4,872	228	1,321	3,310	4.7	27.2	68.1	227	211	1	41	455	825	10	12	226	667	72	30	30	201	507	100	837	33	287	298	13	12,816	101.4
01	01219				2	北海道	紋別市	24,750	26,632	-1,882	-7.1 	830.70	29.8	48.9 	51.7 	24,750	2,774	14,855	7,103	11.2 	60.1 	28.7 	11,563	1,472	7,232	2,845	12.7 	62.6 	24.6 	13,187	1,302	7,623	4,258	9.9 	57.8 	32.3 	87.7 	24,414	336	11,390	11,352	38	11,670	11,352	6,327	3,029	2,289	133	876	4,126	1,461	1,531	478	12,199	1,082	3,349	7,475	9.1	28.1	62.8	588	489	494	21	1,032	2,296	86	40	677	1,894	233	109	219	684	494	549	1,087	232	631	540	293	24,757	100.0
01	01220				2	北海道	士別市	21,787	23,411	-1,624	-6.9 	1,119.29	19.5	50.7 	54.5 	21,787	2,584	12,069	7,134	11.9 	55.4 	32.7 	10,205	1,331	5,873	3,001	13.0 	57.6 	29.4 	11,582	1,253	6,196	4,133	10.8 	53.5 	35.7 	88.1 	21,727	60	9,100	9,078	22	9,398	9,078	5,405	2,734	2,025	98	548	2,589	1,153	1,641	551	10,351	2,013	1,765	6,401	19.8	17.3	62.9	2,011	1,937	2	12	1,055	698	41	39	487	1,474	164	68	331	556	328	413	1,258	239	526	477	172	21,747	99.8
01	01221				2	北海道	名寄市	30,591	31,628	-1,037	-3.3 	535.23	57.2	46.8 	48.0 	30,591	3,767	18,597	8,227	12.3 	60.8 	26.9 	14,669	1,897	9,325	3,447	12.9 	63.6 	23.5 	15,922	1,870	9,272	4,780	11.7 	58.2 	30.0 	92.1 	30,457	134	13,348	13,291	57	13,069	13,291	7,421	3,481	2,954	141	845	4,678	1,426	1,868	601	14,716	1,837	1,737	11,104	12.5	11.8	75.7	1,837	1,750	-	17	997	723	128	62	704	2,282	291	117	232	857	558	725	1,922	229	775	2,222	38	30,895	101.0
01	01222				2	北海道	三笠市	10,221	11,927	-1,706	-14.3 	302.64	33.8	56.0 	61.2 	10,221	773	5,121	4,327	7.6 	50.1 	42.3 	4,625	388	2,521	1,716	8.4 	54.5 	37.1 	5,596	385	2,600	2,611	6.9 	46.5 	46.7 	82.6 	10,208	13	4,776	4,763	13	5,422	4,763	2,689	1,348	802	92	447	1,734	1,075	923	181	3,658	332	872	2,434	9.1	24.0	66.9	332	308	-	34	355	483	22	6	188	515	32	17	52	174	152	95	560	49	310	262	20	10,439	102.1
01	01223				2	北海道	根室市	29,201	31,202	-2,001	-6.4 	512.72	70.7	47.4 	49.8 	29,201	3,565	17,899	7,732	12.2 	61.3 	26.5 	13,883	1,838	8,890	3,150	13.2 	64.1 	22.7 	15,318	1,727	9,009	4,582	11.3 	58.8 	29.9 	90.6 	28,880	318	11,897	11,878	19	12,173	11,878	6,701	2,850	2,645	158	1,048	3,570	1,292	1,426	1,013	15,104	2,958	3,646	8,315	19.8	24.4	55.7	380	369	2,578	7	869	2,770	93	59	579	2,166	347	92	179	767	452	498	1,031	317	613	1,122	185	29,337	100.5
01	01224	札幌			2	北海道	千歳市	93,604	91,437	2,167	2.4 	594.95	157.3	41.3 	40.1 	93,604	13,883	63,261	16,293	14.9 	67.7 	17.4 	47,836	7,192	33,291	7,214	15.1 	69.8 	15.1 	45,768	6,691	29,970	9,079	14.6 	65.5 	19.8 	104.5 	93,033	305	38,541	38,374	167	35,983	38,374	23,522	8,617	11,639	517	2,749	12,567	2,852	3,742	1,166	44,762	1,190	8,028	32,891	2.8	19.1	78.1	1,184	1,161	6	22	2,417	5,589	155	265	3,593	5,409	515	807	663	2,738	1,957	1,249	3,221	161	2,760	9,398	2,653	98,026	104.7
01	01225				2	北海道	滝川市	43,170	45,562	-2,392	-5.2 	115.82	372.7	48.0 	50.5 	43,170	5,132	26,067	11,912	11.9 	60.5 	27.6 	20,314	2,724	12,536	5,008	13.4 	61.9 	24.7 	22,856	2,408	13,531	6,904	10.5 	59.2 	30.2 	88.9 	43,110	57	18,947	18,912	35	19,314	18,912	11,291	5,198	4,392	227	1,474	6,201	2,242	2,729	750	19,638	936	3,463	14,144	5.0	18.7	76.3	936	903	-	23	2,115	1,325	109	83	1,071	3,332	437	233	401	1,119	847	974	2,781	223	1,168	1,366	1,095	42,955	99.5
01	01226				2	北海道	砂川市	19,056	20,068	-1,012	-5.0 	78.69	242.2	49.7 	53.4 	19,056	2,147	10,977	5,932	11.3 	57.6 	31.1 	8,925	1,098	5,337	2,490	12.3 	59.8 	27.9 	10,131	1,049	5,640	3,442	10.4 	55.7 	34.0 	88.1 	19,034	22	8,415	8,393	22	8,348	8,393	5,155	2,424	1,968	108	655	2,708	1,233	1,473	262	8,283	498	1,985	5,786	6.0	24.0	70.0	498	490	-	14	1,023	948	158	19	461	1,248	134	58	84	441	363	278	1,516	135	512	379	14	19,559	102.6
01	01227				2	北海道	歌志内市	4,387	5,221	-834	-16.0 	55.99	78.4	55.7 	60.2 	4,387	337	2,242	1,808	7.7 	51.1 	41.2 	1,955	167	1,113	675	8.5 	56.9 	34.5 	2,432	170	1,129	1,133	7.0 	46.4 	46.6 	80.4 	4,375	12	2,000	1,994	6	2,335	1,994	1,146	560	360	34	192	720	418	364	59	1,543	54	418	1,071	3.5	27.1	69.4	54	53	-	11	238	169	8	4	89	209	21	1	6	95	101	47	244	6	115	125	-	3,880	88.4
01	01228				2	北海道	深川市	23,709	25,838	-2,129	-8.2 	529.23	44.8	52.0 	56.3 	23,709	2,295	13,128	8,284	9.7 	55.4 	34.9 	10,987	1,159	6,373	3,454	10.5 	58.0 	31.4 	12,722	1,136	6,755	4,830	8.9 	53.1 	38.0 	86.4 	23,623	84	10,100	10,075	25	10,554	10,075	5,953	3,068	2,087	102	696	3,146	1,330	1,877	542	10,785	2,066	1,376	7,278	19.3	12.8	67.9	2,066	2,031	-	18	790	568	64	22	525	1,525	174	97	292	564	400	476	1,735	253	637	514	65	23,945	101.0
01	01229				2	北海道	富良野市	24,259	25,076	-817	-3.3 	600.97	40.4	47.3 	49.0 	24,259	3,155	14,591	6,512	13.0 	60.1 	26.8 	11,418	1,554	7,115	2,749	13.6 	62.3 	24.1 	12,841	1,601	7,476	3,763	12.5 	58.2 	29.3 	88.9 	24,158	101	10,074	9,987	87	9,989	9,987	5,585	2,569	2,283	92	641	3,234	998	1,357	684	12,283	2,500	1,690	7,982	20.5	13.9	65.6	2,500	2,453	-	12	954	724	51	23	619	1,697	157	88	200	1,215	350	554	1,413	294	683	638	111	25,083	103.4
01	01230				2	北海道	登別市	51,526	53,135	-1,609	-3.0 	212.11	242.9	48.3 	51.5 	51,526	6,086	30,802	14,612	11.8 	59.8 	28.4 	24,514	3,110	15,129	6,258	12.7 	61.8 	25.5 	27,012	2,976	15,673	8,354	11.0 	58.0 	30.9 	90.8 	51,411	82	21,717	21,680	37	21,511	21,680	13,742	6,435	5,351	278	1,678	6,219	2,585	3,556	918	21,938	268	5,643	15,957	1.2	25.8	73.0	170	166	98	-	2,774	2,869	107	160	1,287	3,662	362	220	418	2,000	836	1,014	2,818	132	1,676	1,265	70	44,543	86.4
01	01231	札幌			2	北海道	恵庭市	69,384	67,614	1,770	2.6 	294.87	235.3	43.5 	43.3 	69,384	9,690	45,110	14,427	14.0 	65.2 	20.8 	33,945	4,909	22,546	6,392	14.5 	66.6 	18.9 	35,439	4,781	22,564	8,035	13.5 	63.8 	22.7 	95.8 	69,012	177	27,634	27,546	88	25,662	27,546	17,822	6,665	8,604	354	2,199	7,661	2,082	3,382	1,223	30,715	1,151	6,688	21,548	3.9	22.8	73.3	1,144	1,111	7	6	2,051	4,631	155	341	1,913	4,328	422	453	549	1,737	1,589	1,246	2,812	202	1,709	4,092	1,328	65,782	94.8
01	01233				2	北海道	伊達市	36,278	37,066	-788	-2.1 	444.28	81.7	49.4 	52.7 	36,278	4,276	20,959	11,040	11.8 	57.8 	30.4 	16,812	2,195	10,026	4,588	13.1 	59.6 	27.3 	19,466	2,081	10,933	6,452	10.7 	56.2 	33.1 	86.4 	36,174	104	15,287	15,227	60	14,989	15,227	9,190	4,324	3,513	168	1,185	4,706	1,864	2,468	718	16,131	1,651	2,963	11,014	10.6	19.0	70.5	1,404	1,375	247	11	1,476	1,476	118	62	665	2,372	248	161	240	1,074	713	880	2,835	209	886	551	503	34,597	95.4
01	01234	札幌			2	北海道	北広島市	60,353	60,677	-324	-0.5 	118.54	509.1	45.3 	46.9 	60,353	8,083	38,693	13,547	13.4 	64.1 	22.5 	28,959	4,117	18,755	6,062	14.2 	64.8 	21.0 	31,394	3,966	19,938	7,485	12.6 	63.5 	23.8 	92.2 	60,229	115	22,991	22,941	50	22,362	22,941	16,525	6,376	7,917	330	1,902	4,675	1,825	3,285	985	26,678	602	4,547	20,177	2.4	18.0	79.7	598	586	4	13	2,362	2,172	125	556	2,506	4,844	494	460	826	1,278	1,350	1,524	3,090	159	1,768	1,197	1,352	58,795	97.4
01	01235	札幌			2	北海道	石狩市	59,449	60,104	-655	-1.1 	721.86	82.4	46.0 	47.9 	59,449	8,063	37,624	13,761	13.6 	63.3 	23.1 	28,554	4,091	18,414	6,048	14.3 	64.5 	21.2 	30,895	3,972	19,210	7,713	12.9 	62.2 	25.0 	92.4 	59,335	114	22,603	22,533	70	21,925	22,533	16,058	6,094	7,695	348	1,921	4,500	1,874	3,192	1,169	26,518	1,400	6,315	18,044	5.4	24.5	70.0	1,148	1,131	252	16	3,652	2,647	133	355	2,623	4,792	377	380	567	1,215	1,175	944	2,695	175	1,784	829	759	61,412	103.3
01	01236				2	北海道	北斗市	48,032	48,056	-24	--0.0 	397.30	120.9	44.7 	45.2 	48,032	7,217	30,038	10,749	15.0 	62.6 	22.4 	22,515	3,663	14,452	4,381	16.3 	64.2 	19.5 	25,517	3,554	15,586	6,368	13.9 	61.1 	25.0 	88.2 	47,970	61	18,412	18,302	110	17,779	18,302	12,128	4,246	5,751	259	1,872	4,215	1,755	2,034	1,173	22,063	1,794	5,015	14,904	8.3	23.1	68.6	1,597	1,526	197	18	2,286	2,711	59	118	1,862	4,017	396	240	442	1,178	941	790	2,605	216	1,366	674	350	43,300	90.1
01	01303	札幌			3	北海道	当別町	18,766	19,982	-1,216	-6.1 	422.71	44.4	46.5 	48.5 	18,766	2,158	11,931	4,594	11.6 	63.9 	24.6 	9,078	1,066	5,979	1,979	11.8 	66.3 	21.9 	9,688	1,092	5,952	2,615	11.3 	61.6 	27.1 	93.7 	18,736	27	7,400	7,386	14	7,579	7,386	4,446	1,739	2,074	101	532	2,064	616	956	538	8,412	1,375	1,562	5,320	16.7	18.9	64.4	1,375	1,361	-	10	976	576	34	107	484	1,313	112	123	172	424	399	283	719	136	553	461	155	18,078	96.3
01	01304	札幌			3	北海道	新篠津村	3,515	3,737	-222	-5.9 	78.24	44.9	48.2 	50.7 	3,515	402	2,059	1,054	11.4 	58.6 	30.0 	1,729	214	1,081	434	12.4 	62.5 	25.1 	1,786	188	978	620	10.5 	54.8 	34.7 	96.8 	3,513	2	1,086	1,073	13	1,158	1,073	615	289	259	10	57	221	101	171	173	1,595	778	116	646	50.5	7.5	41.9	778	778	-	-	80	36	1	4	26	96	9	5	5	46	74	48	154	59	36	83	55	3,678	104.6
01	01331				3	北海道	松前町	8,748	10,121	-1,373	-13.6 	293.12	29.8	54.5 	59.2 	8,748	791	4,633	3,324	9.0 	53.0 	38.0 	4,028	393	2,288	1,347	9.8 	56.8 	33.4 	4,720	398	2,345	1,977	8.4 	49.7 	41.9 	85.3 	8,726	22	3,959	3,949	10	4,203	3,949	2,160	1,184	581	41	354	1,303	714	732	238	3,714	465	1,264	1,982	12.5	34.1	53.4	70	37	395	2	490	772	12	7	109	457	53	6	35	157	107	137	336	66	111	389	3	8,440	96.5
01	01332				3	北海道	福島町	5,114	5,897	-783	-13.3 	187.25	27.3	54.0 	58.3 	5,114	446	2,796	1,872	8.7 	54.7 	36.6 	2,386	219	1,397	770	9.2 	58.5 	32.3 	2,728	227	1,399	1,102	8.3 	51.3 	40.4 	87.5 	5,099	15	2,194	2,191	3	2,340	2,191	1,231	622	411	23	175	651	362	381	162	2,233	332	885	1,015	14.9	39.7	45.5	35	26	297	10	430	445	20	1	49	261	16	3	42	77	63	70	159	34	98	122	1	4,919	96.2
01	01333				3	北海道	知内町	5,074	5,447	-373	-6.8 	196.67	25.8	49.4 	53.4 	5,074	636	2,936	1,502	12.5 	57.9 	29.6 	2,461	329	1,523	609	13.4 	61.9 	24.7 	2,613	307	1,413	893	11.7 	54.1 	34.2 	94.2 	5,073	1	2,009	2,006	3	2,050	2,006	1,130	525	424	24	157	544	236	271	203	2,490	674	705	1,098	27.2	28.5	44.3	506	472	168	3	354	348	94	7	79	179	16	11	76	87	48	86	140	65	92	118	13	5,017	98.9
01	01334				3	北海道	木古内町	5,341	6,024	-683	-11.3 	221.89	24.1	54.5 	58.9 	5,341	442	2,830	2,069	8.3 	53.0 	38.7 	2,556	232	1,475	849	9.1 	57.7 	33.2 	2,785	210	1,355	1,220	7.5 	48.7 	43.8 	91.8 	5,313	28	2,317	2,312	5	2,465	2,312	1,248	633	412	29	174	775	415	424	178	2,191	236	621	1,332	10.8	28.4	60.8	166	127	70	1	398	222	2	4	118	313	18	11	65	100	67	54	290	34	97	159	2	5,288	99.0
01	01337				3	北海道	七飯町	28,463	28,424	39	0.1 	216.61	131.4	48.4 	51.3 	28,463	3,607	16,924	7,922	12.7 	59.5 	27.8 	12,977	1,844	7,913	3,214	14.2 	61.0 	24.8 	15,486	1,763	9,011	4,708	11.4 	58.2 	30.4 	83.8 	28,419	40	10,891	10,854	37	10,363	10,854	7,202	2,956	3,102	149	995	2,387	1,230	1,551	764	12,655	1,235	2,499	8,127	10.4	21.1	68.5	1,220	1,191	15	3	1,165	1,331	28	86	842	1,918	179	123	176	707	483	653	1,646	121	740	425	794	24,632	86.5
01	01343				3	北海道	鹿部町	4,767	4,919	-152	-3.1 	110.61	43.1	47.7 	51.7 	4,767	536	2,911	1,320	11.2 	61.1 	27.7 	2,339	267	1,453	619	11.4 	62.1 	26.5 	2,428	269	1,458	701	11.1 	60.0 	28.9 	96.3 	4,722	45	1,675	1,670	5	1,646	1,670	983	475	377	24	107	396	167	278	216	2,061	784	448	828	38.1	21.7	40.2	18	12	766	-	120	328	1	3	52	177	9	1	5	105	58	46	133	51	89	98	1	4,675	98.1
01	01345				3	北海道	森町	17,859	19,149	-1,290	-6.7 	368.27	48.5	49.0 	52.7 	17,859	2,185	10,462	5,212	12.2 	58.6 	29.2 	8,347	1,149	5,097	2,101	13.8 	61.1 	25.2 	9,512	1,036	5,365	3,111	10.9 	56.4 	32.7 	87.8 	17,663	196	7,103	7,093	10	7,363	7,093	3,873	1,629	1,538	89	617	2,140	957	883	678	8,544	1,961	2,567	4,012	23.0	30.1	47.0	787	733	1,174	10	877	1,680	28	10	368	999	151	31	80	351	336	210	656	129	326	337	4	18,072	101.2
01	01346				3	北海道	八雲町	18,896	20,131	-1,235	-6.1 	955.98	19.8	47.9 	50.2 	18,896	2,339	11,519	5,037	12.4 	61.0 	26.7 	9,130	1,200	5,871	2,058	13.1 	64.3 	22.5 	9,766	1,139	5,648	2,979	11.7 	57.8 	30.5 	93.5 	18,806	90	7,892	7,843	49	8,004	7,843	4,333	1,908	1,728	111	586	2,628	978	962	539	9,070	1,796	1,775	5,391	20.0	19.8	60.2	857	765	939	6	917	852	71	11	314	1,145	112	49	159	478	256	378	1,199	168	393	658	108	18,918	100.1
01	01347				3	北海道	長万部町	6,386	7,003	-617	-8.8 	310.84	20.5	51.3 	55.6 	6,386	582	3,572	2,232	9.1 	55.9 	35.0 	3,040	291	1,851	898	9.6 	60.9 	29.5 	3,346	291	1,721	1,334	8.7 	51.4 	39.9 	90.9 	6,334	52	2,847	2,840	7	3,026	2,840	1,616	864	505	31	216	1,003	529	507	105	2,800	558	582	1,658	19.9	20.8	59.3	176	150	382	1	224	357	19	3	184	345	34	6	12	239	88	122	230	58	186	132	2	6,444	100.9
01	01361				3	北海道	江差町	9,004	10,131	-1,127	-11.1 	109.59	82.2	49.8 	52.6 	9,004	1,041	5,221	2,742	11.6 	58.0 	30.5 	4,234	536	2,640	1,058	12.7 	62.4 	25.0 	4,770	505	2,581	1,684	10.6 	54.1 	35.3 	88.8 	8,994	10	3,968	3,939	29	4,291	3,939	2,188	1,052	798	46	292	1,445	558	555	177	3,918	382	632	2,904	9.7	16.1	74.1	271	250	111	8	436	188	37	7	152	535	108	23	118	199	179	187	585	75	206	493	-	9,676	107.5
01	01362				3	北海道	上ノ国町	5,428	6,417	-989	-15.4 	547.60	9.9	51.5 	56.3 	5,428	625	2,962	1,841	11.5 	54.6 	33.9 	2,421	312	1,363	746	12.9 	56.3 	30.8 	3,007	313	1,599	1,095	10.4 	53.2 	36.4 	80.5 	5,405	23	2,307	2,302	5	2,446	2,302	1,348	666	412	32	238	655	358	407	181	2,241	404	615	1,217	18.1	27.5	54.4	283	240	121	7	385	223	5	5	78	235	45	10	31	101	88	86	252	46	93	142	5	5,012	92.3
01	01363				3	北海道	厚沢部町	4,409	4,775	-366	-7.7 	460.42	9.6	52.3 	56.5 	4,409	484	2,393	1,532	11.0 	54.3 	34.7 	2,102	255	1,207	640	12.1 	57.4 	30.4 	2,307	229	1,186	892	9.9 	51.4 	38.7 	91.1 	4,383	26	1,868	1,853	15	1,914	1,853	1,145	593	398	29	125	489	279	355	112	2,162	737	348	1,077	34.1	16.1	49.8	734	662	3	2	210	136	6	2	76	184	21	7	15	88	48	103	215	97	96	119	-	4,515	102.4
01	01364				3	北海道	乙部町	4,408	4,816	-408	-8.5 	162.56	27.1	51.5 	56.4 	4,408	495	2,397	1,516	11.2 	54.4 	34.4 	2,029	231	1,177	621	11.4 	58.0 	30.6 	2,379	264	1,220	895	11.1 	51.3 	37.6 	85.3 	4,406	1	1,863	1,860	3	1,903	1,860	1,152	562	445	25	120	518	324	353	98	1,850	279	565	1,003	15.1	30.6	54.3	189	174	90	1	304	260	3	12	58	215	34	8	12	76	54	74	201	61	68	127	3	3,931	89.2
01	01367				3	北海道	奥尻町	3,033	3,643	-610	-16.7 	142.98	21.2	51.3 	55.1 	3,033	317	1,723	993	10.5 	56.8 	32.7 	1,524	154	966	404	10.1 	63.4 	26.5 	1,509	163	757	589	10.8 	50.2 	39.0 	101.0 	3,029	4	1,364	1,357	7	1,551	1,357	743	416	239	14	74	487	211	221	57	1,456	191	205	1,060	13.1	14.1	72.8	36	34	155	1	169	35	14	1	87	153	11	5	15	122	35	92	117	29	81	298	-	3,055	100.7
01	01370				3	北海道	今金町	6,186	6,466	-280	-4.3 	568.14	10.9	50.9 	54.8 	6,186	659	3,480	2,047	10.7 	56.3 	33.1 	2,951	333	1,759	859	11.3 	59.6 	29.1 	3,235	326	1,721	1,188	10.1 	53.2 	36.7 	91.2 	6,170	16	2,388	2,356	32	2,470	2,356	1,332	657	506	24	145	641	302	403	236	2,943	880	441	1,621	29.9	15.0	55.1	876	848	4	2	289	150	9	2	114	319	30	11	38	126	70	185	337	90	155	135	1	6,059	97.9
01	01371				3	北海道	せたな町	9,590	10,748	-1,158	-10.8 	638.67	15.0	53.6 	58.1 	9,590	1,019	4,961	3,610	10.6 	51.7 	37.6 	4,478	532	2,435	1,511	11.9 	54.4 	33.7 	5,112	487	2,526	2,099	9.5 	49.4 	41.1 	87.6 	9,562	28	4,169	4,155	14	4,436	4,155	2,276	1,256	757	44	219	1,389	720	753	270	4,344	1,120	755	2,466	25.8	17.4	56.8	853	822	267	15	516	224	9	6	166	491	39	18	38	207	121	201	538	157	198	277	3	9,628	100.4
01	01391				3	北海道	島牧村	1,781	1,996	-215	-10.8 	437.26	4.1	53.2 	57.6 	1,781	179	926	676	10.1 	52.0 	38.0 	853	101	490	262	11.8 	57.4 	30.7 	928	78	436	414	8.4 	47.0 	44.6 	91.9 	1,781	-	742	737	5	808	737	404	202	131	14	57	239	147	129	44	781	206	156	418	26.4	20.0	53.6	37	30	169	-	63	93	1	-	18	63	4	-	1	42	7	30	122	29	30	71	1	1,702	95.6
01	01392				3	北海道	寿都町	3,443	3,744	-301	-8.0 	95.37	36.1	52.4 	56.8 	3,443	336	1,892	1,215	9.8 	55.0 	35.3 	1,656	187	972	497	11.3 	58.7 	30.0 	1,787	149	920	718	8.3 	51.5 	40.2 	92.7 	3,393	50	1,536	1,528	8	1,642	1,528	788	417	258	15	98	615	289	246	50	1,512	174	411	926	11.5	27.2	61.3	41	40	133	2	171	238	5	-	53	206	22	-	3	52	55	60	261	27	65	117	1	3,516	102.1
01	01393				3	北海道	黒松内町	3,250	3,457	-207	-6.0 	345.47	9.4	51.2 	54.2 	3,250	398	1,699	1,153	12.2 	52.3 	35.5 	1,534	204	865	465	13.3 	56.4 	30.3 	1,716	194	834	688	11.3 	48.6 	40.1 	89.4 	3,244	6	1,353	1,331	22	1,387	1,331	708	380	256	8	64	532	203	233	46	1,406	229	206	971	16.3	14.7	69.1	227	212	2	1	126	79	10	1	23	117	7	10	25	75	42	91	385	17	55	113	-	3,238	99.6
01	01394				3	北海道	蘭越町	5,292	5,802	-510	-8.8 	449.68	11.8	51.2 	55.0 	5,292	641	2,905	1,746	12.1 	54.9 	33.0 	2,539	329	1,465	745	13.0 	57.7 	29.3 	2,753	312	1,440	1,001	11.3 	52.3 	36.4 	92.2 	5,277	15	2,129	2,123	6	2,242	2,123	1,244	618	463	26	137	594	279	360	165	2,575	756	378	1,431	29.5	14.7	55.8	746	686	10	2	312	64	2	2	82	307	22	12	40	199	72	95	259	58	126	155	10	5,048	95.4
01	01395				3	北海道	ニセコ町	4,823	4,669	154	3.3 	197.13	24.5	47.0 	47.4 	4,823	589	3,027	1,207	12.2 	62.8 	25.0 	2,365	310	1,551	504	13.1 	65.6 	21.3 	2,458	279	1,476	703	11.4 	60.0 	28.6 	96.2 	4,750	73	2,054	2,051	3	1,896	2,051	1,159	526	504	18	111	670	199	235	127	2,316	491	226	1,592	21.3	9.8	68.9	491	476	-	-	162	64	11	14	91	248	25	44	19	411	145	110	200	55	110	109	7	4,735	98.2
01	01396				3	北海道	真狩村	2,189	2,354	-165	-7.0 	114.43	19.1	49.8 	52.4 	2,189	235	1,288	666	10.7 	58.8 	30.4 	1,080	117	687	276	10.8 	63.6 	25.6 	1,109	118	601	390	10.6 	54.2 	35.2 	97.4 	2,187	1	867	864	3	884	864	447	221	182	8	36	279	103	119	81	1,242	534	59	648	43.0	4.8	52.2	534	528	-	-	47	12	2	2	49	109	8	1	22	96	32	53	91	56	46	81	1	2,223	101.6
01	01397				3	北海道	留寿都村	2,034	2,165	-131	-6.1 	119.92	17.0	45.7 	46.5 	2,034	261	1,252	502	13.0 	62.1 	24.9 	1,004	131	655	207	13.2 	66.0 	20.8 	1,030	130	597	295	12.7 	58.4 	28.9 	97.5 	2,008	26	883	881	2	934	881	402	195	162	10	35	365	73	86	66	1,233	411	84	728	33.6	6.9	59.5	411	406	-	-	50	34	-	-	64	102	7	9	3	222	54	42	82	30	39	74	10	2,469	121.4
01	01398				3	北海道	喜茂別町	2,490	2,707	-217	-8.0 	189.51	13.1	51.1 	54.5 	2,490	230	1,452	808	9.2 	58.3 	32.4 	1,276	123	785	368	9.6 	61.5 	28.8 	1,214	107	667	440	8.8 	54.9 	36.2 	105.1 	2,488	2	1,207	1,202	5	1,233	1,202	597	335	190	8	64	493	149	200	57	1,317	298	189	830	22.6	14.4	63.0	298	289	-	-	114	75	-	4	67	138	13	3	1	211	82	41	101	26	55	88	-	2,339	93.9
01	01399				3	北海道	京極町	3,811	3,583	228	6.4 	231.61	16.5	49.9 	52.5 	3,811	441	2,267	1,100	11.6 	59.5 	28.9 	2,032	229	1,328	473	11.3 	65.4 	23.3 	1,779	212	939	627	11.9 	52.8 	35.3 	114.2 	3,803	8	1,740	1,737	3	1,463	1,737	814	396	332	18	68	764	168	198	88	2,076	356	703	1,016	17.2	33.9	49.0	355	335	1	5	535	163	13	4	88	177	13	20	27	128	47	42	192	66	100	99	1	4,007	105.1
01	01400				3	北海道	倶知安町	15,568	16,176	-608	-3.8 	261.24	59.6	44.7 	44.4 	15,568	2,181	10,045	3,342	14.0 	64.5 	21.5 	7,792	1,097	5,291	1,404	14.1 	67.9 	18.0 	7,776	1,084	4,754	1,938	13.9 	61.1 	24.9 	100.2 	15,319	249	7,102	7,082	20	7,043	7,082	3,745	1,650	1,641	72	382	2,799	664	702	263	8,049	756	965	6,322	9.4	12.0	78.6	755	686	1	4	608	353	86	34	374	1,078	101	197	153	969	428	311	872	126	591	1,002	6	16,216	104.2
01	01401				3	北海道	共和町	6,428	7,112	-684	-9.6 	304.96	21.1	47.8 	49.6 	6,428	835	3,814	1,779	13.0 	59.3 	27.7 	3,215	416	2,061	738	12.9 	64.1 	23.0 	3,213	419	1,753	1,041	13.0 	54.6 	32.4 	100.1 	6,421	7	2,698	2,697	1	2,962	2,697	1,441	637	623	28	153	895	298	329	228	3,300	938	588	1,762	28.5	17.9	53.6	934	934	4	2	363	223	301	1	94	254	24	21	188	113	56	87	226	73	189	135	12	5,974	92.9
01	01402				3	北海道	岩内町	14,451	15,744	-1,293	-8.2 	70.63	204.6	49.4 	52.4 	14,451	1,667	8,396	4,384	11.5 	58.1 	30.3 	6,700	849	4,079	1,768	12.7 	60.9 	26.4 	7,751	818	4,317	2,616	10.6 	55.7 	33.8 	86.4 	14,425	26	6,555	6,548	7	6,853	6,548	3,682	1,700	1,306	97	579	2,295	1,097	887	288	6,627	257	2,031	4,274	3.9	31.0	65.1	129	124	128	4	1,297	730	62	13	328	1,063	130	56	127	493	249	217	637	92	497	310	65	13,685	94.7
